id,id_str,screen_name,location,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,mal_url_ratio,cce,spam_ratio,description,bot
2802302704,2802302704,CoolFM_1079,,126518107.53137708,0.8,0.006146155796767285,2.3027597051888096,0.4444444444444444,3.3112582781456954,0.059,0.002,0.0,162.95243430741297,0.102, ,1
312931148,312931148,ljkendall23,"Indianapolis, IN",231390278.87389207,1.5063829787234042,0.8890537709759049,1.5473493603209365,0.601018675721562,2.770083102493075,0.083,0.875,0.0,113.17273272361726,0.041,When the power of love overcomes the love of power  the world will know peace   madisonfishero    ,1
961897154,961897154,custvantage,Gurgaon,185390870.76755404,0.9096385542168675,0.0,1.0141081878606921,0.47634069400630913,1.890359168241966,1.001,0.002,0.0,51.894134783705596,0.156,We provide services and solutions utilizing the latest and best of the technologies available in the space     Web Designing  Web Development  SEO  SMM  etc ,1
2687223536,2687223536,JamGotRowCon560,"Ware, Massachusetts",132331770.28208208,1,0.7149303587364618,0.715583263173664,1.0,43.0,0.3023255813953488,1.0465116279069768,0.0,119.66706506497398,0.046511627906976744,Able  Adaptable   Glum  Hot air ballooner  Artillery and Missile Officer,1
154155992,154155992,KIDCRAZEE,FL,262695446.556067,0.487408184679958,0.09274922850556463,2.997576129786227,0.32768959435626105,2.73224043715847,1.367,0.726,0.0,124.940030575478,0.075,I sell quality new and used children s clothing  toys  books and more   find me on rebelmouse https   t co cGp  YdqP ,1
258478116,258478116,ChangeYResults,North America,240034497.71037292,1.3089005235602094,0.03419508478278744,1.0503290252228816,0.5668934240362812,1.6233766233766234,1.754,0.251,0.0,110.20284974991507,0.451,You re likely working more in your business instead of on your business  You want the freedom that being a business owner promised you initially ,1
2961735746,2961735746,harmonywhispers,,118281492.01200795,0.5184466019417475,0.041636268838239156,1.31263815968975,0.3414322250639386,2.8735632183908044,0.048,0.036,0.0,35.1019876523157,0.006, ,1
611657123,611657123,suhojagiya,,198853654.1933689,3.4272616136919316,2.3992558846117986,17.873196318252617,0.774126743062267,9.00900900900901,0.384,0.514,0.0,66.14117454669011,0.075, ,1
82323247,82323247,Guidewire_PandC,"Foster City, CA",283364039.258003,4.162162162162162,0.18446942010311457,1.3629393518362347,0.806282722513089,3.4364261168384878,1.543,1.007,0.0,181.9641855136267,0.152,Adapt and succeed with software products from Guidewire ,1
2244794124,2244794124,stuff4uand4u,Arkansas,151890164.69056702,0.9873146622734761,0.4681488109836518,10.596204193199837,0.4968084224488104,22.727272727272727,1.135,0.02,0.0,126.82836283194099,0.07,Selling quality flatware  silverware  and vintage costume jewelry   Top Rated eBay seller since       Create YOUR Stuffalicious Style ,1
3393094667,3393094667,ProtectedComput,,100742190.69283009,0.6585365853658537,0.0017152694299340696,8.916828131512261,0.39705882352941174,8.620689655172415,0.301,0.013,0.0,107.69149779161262,0.037,We curate the cyber protection channel at https   t co  mHZOMMldD Pls tell us your tips for protecting your digital life ,1
35623824,35623824,finnunderground,"Everywhere, The World",298084952.7768891,7.357142857142857,0.0005797005128579487,8.204211508222118,0.8803418803418803,10.75268817204301,0.981,0.002,0.0,4.551382011993427,0.005,Your online radio source for Finnish Music  We play only the finest in Finnish metal  rock and pop ,1
4128024430,4128024430,Thimbletime2,,92049637.92899895,0.08653846153846154,0.0,0.5012252197622713,0.07964601769911504,5.868131868131868,0.9850187265917603,0.548689138576779,0.0,36.78965234952563,0.052434456928838954, ,1
857490530,857490530,Koldbluhded,,189727534.49423504,0.16363636363636364,0.0018215595375825706,0.32423759768969757,0.140625,2.524822695035461,0.3595505617977528,0.012640449438202247,0.0,26.692350931723826,0.2148876404494382,Art  Comics  Music  Funny T Shirts   Other Creations ,1
474263130,474263130,MrInsaf,earth,211353141.25404096,1.034595605423095,0.04619377758982483,26.97757490694965,0.5085018382352942,15.873015873015873,0.271,1.093,0.0,114.72228147074048,0.098,PTI for the many not the few  RT are NOT endorsements  prime Minister Imran khan           DO NOT FOLLOW IF YOU HAVE LESS THEN    FOLLOWERS  ,1
3231663692,3231663692,celenago_SDVX,ΑΩ,105803514.76619697,0.8095238095238095,0.06369542651671056,1.12283604436509,0.4473684210526316,3.8910505836575875,0.032,0.092,0.0,175.53093052404458,0.745,                                 ,1
128466477,128466477,hbayousef,,268780140.269573,0.3215273934698395,0.16040470831200263,12.283657552558228,0.24329983249581238,25.0,0.106,0.241,0.0,225.12546437488564,0.799,                            ,1
854201534,854201534,HanaAdachi_AMG,Monshiro High School,189897015.4076619,1.1428571428571428,0.0,30.34421150658856,0.5333333333333333,18.51851851851852,0.834,0.0,0.0,108.80255241545056,0.084,Verified RP by  animangame RP   Monshiro High School Student    A s Class Rep   Former Student Council President   Next Tono U Student ,1
1254765698,1254765698,aqelynaoememes,"Turin, Piedmont",176032958.04149795,0.19227913882702302,1.4650892814015077,1.3522013300707383,0.16127023661270237,2.4213075060532687,0.701,0.589,0.0,167.6456590287402,0.145, DiscordHypeSquad    BasGen Society Founding President    Volunteer at Erasmus Student Network    Universit  degli Studi di Torino       Biotechnology BSc,1
476919617,476919617,doaa07,Cairo,211109912.701308,0.49016100178890876,3.489806757877719,7.097481974330409,0.3289315726290516,9.174311926605505,1.287,1.336,0.0,38.39702296098206,0.069, ,1
1682313314,1682313314,Garage51MY,,161998234.6094911,0.9279279279279279,0.001066678290763769,0.6992076195956505,0.48130841121495327,1.5600624024960998,0.337,0.393,0.0,62.400249207499705,0.078,A new venture by the guys behind award winning coffee place  CoffeeSoci t ,1
2960981093,2960981093,fanwhaaaat,,118472667.61472201,0.9385328496573963,0.25379018304694356,0.17138130177020613,0.4841459611186194,1.7899159663865547,0.03286384976525822,1.4647887323943662,0.0,87.75157667065957,0.018779342723004695,CALIFORNIA DREAM     follow  johnpaulbarrios   ,1
3287695303,3287695303,Joe67343610,,101307724.74105692,1.5,0.0,0.8716097437357053,0.6,3.7593984962406015,0.999,0.001,0.0,42.58621803556668,0.0, ,1
202539396,202539396,Tamara_Biggs,Devon,251841050.798558,0.4306049822064057,2.2286056948234974,5.386940674279334,0.3009950248756219,7.299270072992701,0.216,1.223,0.0,55.81153186927817,0.013,Sc   maramoo      Peter pan will forever be my destiny      ,1
2900371521,2900371521,uGreenNews,,121451883.54075599,0.977994227994228,0.0021341785112210256,6.283732929871773,0.4944373518147,33.333333333333336,0.001,0.009,0.0,11.127530896297714,0.02, ,1
121857594,121857594,racheltullier,"Florida, USA",270628253.774549,0.5412960609911055,0.000638514262978446,0.9788423651459577,0.3511953833470734,3.5587188612099645,0.012,0.002,0.0,29.12792971716876,0.055,Qualifying Broker Paradise Outlook International Corporation,1
203939641,203939641,tictail,Stockholm & New York,251558116.56681108,7.1093928980526915,0.5934978447032051,2.275761990164026,0.8766862066530122,1.7857142857142858,0.666,1.203,0.0,125.42808740469265,0.069,Home to the world s best emerging brands  For customer support check out  tictailhelp,1
124640990,124640990,Towns_Delight,Philippines,269829855.942472,0.2844873859366613,0.012167667616069817,0.6468075943279218,0.22147931466778104,3.5335689045936394,3.675,0.223,0.0,43.43689194747585,0.04,Co creating delightful moments of a lifetime ,1
51948170,51948170,NJEstates1,"Warren Township, NJ",292639744.064353,0.9202311061410866,0.37909273176374925,17.779567217144066,0.4792293506745608,13.513513513513514,0.185,0.171,0.0,208.3752718552236,0.076,Marlene Smith  NJ Estates Real Estate Group of Weichert Realtors    B Mountain Blvd  Warren Township  NJ                marlenesmith weichert com,1
2953167296,2953167296,Pantoja_Mariano,California,118878121.38638711,0.24242424242424243,2.7618202253791364,1.8184405799733157,0.1951219512195122,2.304147465437788,0.137,1.219,0.0,218.75485295030978,0.067, ,1
2803341352,2803341352,EL_Swellyo,,126504897.52532697,0.9634146341463414,0.09834876153715016,1.3584422687318867,0.4906832298136646,1.86219739292365,0.004,0.002,0.0,232.9555876519104,0.79,Cassidy   Cali  Fatherfirst  It s death before dishonor I never talk to your honor I never sit on da stand I never tell on my man,1
166882121,166882121,ColourfulCtions,"Kajang, Selangor",259714249.6586311,2636.3333333333335,0.014637625794490792,0.7694733741513001,0.9996208291203236,3.8314176245210727,0.062,0.022,0.0,6.29273488567578,0.014,FB  https   t co  U  BWHnp  IG  https   t co GzAHKlFRwc,1
2965914446,2965914446,77208e009ffe455,Krusty Crab,118169674.21166396,0.09694793536804308,0.003655760269138149,0.9373369330070214,0.088379705400982,6.019230769230769,0.042598509052183174,0.7742279020234292,0.0,75.15084686847364,0.006389776357827476,Panda Lover ,1
2986196889,2986196889,FCompanions,,117190684.87708712,0.6574585635359116,0.0,3.056679806724445,0.39666666666666667,5.882352941176471,2.812,0.0,0.0,91.23471087146588,0.015,Finesse Companions   The ultimate in dating companions covering Greater London   Home Counties  excluding Middlesex     Hampshire  Call              ,1
2245462992,2245462992,Manel_maneeel,Philippines,151865726.52744102,5.25,2.363877671471402,2.3138123922681566,0.84,8.928571428571429,0.175,1.089,0.0,81.23316172730125,0.024,Old has gone ,1
2853501332,2853501332,justbaileydes,"North Carolina, USA",125747138.83344793,0.7698412698412699,0.42805904372340525,4.350673940379779,0.4349775784753363,3.289473684210526,2.755,0.059,0.0,175.54411008794352,0.198,Visual Artist  Blogger  Activist  Animal Lover  Foodie  justbailey,1
2201333669,2201333669,og_gfb21,"West Palm Beach, FL",153099059.0826311,1.1770334928229664,5.0485901391649275,5.0463327771532285,0.5406593406593406,12.195121951219512,0.008,0.985,0.0,166.4563825970256,0.019,soy aprendiendo      ,1
3979873394,3979873394,Cristinatoi1,,93377304.37339592,0.13636363636363635,0.049965031988321924,19.14400947848853,0.12,125.0,0.91,1.777,0.0,18.606832001554054,0.003, ,1
12595312,12595312,JulieARuano,"Charlotte, NC",337790588.621151,0.6596858638743456,0.0,0.21997060457873102,0.39747634069400634,1.360759493670886,0.3302325581395349,0.026744186046511628,0.0,42.11400852953906,0.0872093023255814,consultant  RodanFieldsHQ   fashionista   mom   coffee addict   runner fitness fanatic   travler   its all about the journey,1
47499461,47499461,WhileWeRWaiting,Arkansas,293778811.9579501,0.5650793650793651,0.002058691693826333,1.0249343647121099,0.36105476673427994,2.0661157024793386,0.0,0.003,0.0,93.83642226930581,0.141,Ministry offering faith based retreats   support for bereaved parents  Seeking to live well while we re waiting to be reunited with our kids in Heaven ,1
3398729818,3398729818,Blauschnitte192,,100460300.40627098,1.6666666666666667,0.0,0.3371361608817748,0.625,3.239669421487603,1.0510204081632653,0.0,0.0,79.35173887186724,0.0, ,1
3223536685,3223536685,king3261,,106581268.03088188,2.2916666666666665,0.0072958411395020245,3.3487910830314296,0.6962025316455697,16.949152542372882,0.002,0.874,0.0,88.43411620253683,0.072, ,1
889795548,889795548,unique_image_,"Mullica Hill, NJ",188297671.590065,0.555045871559633,0.007341567149112525,1.3586487705326367,0.35693215339233036,2.375296912114014,0.0,0.001,0.0,141.92527935026573,0.282,Unique Image Photography,1
29086373,29086373,Hank_Thompson,"Los Angeles, CA",299923228.065027,2.941358024691358,2.54225057832028,10.07912331266515,0.7462803445575568,6.289308176100629,0.081,0.211,0.0,180.08261650169896,0.066,Stand up  Writer  Video Editor  Animator  Influencee  Trophy Son ,1
2231476190,2231476190,Avantika_96,"New Delhi, India",152641966.0825119,1.2958034800409417,1.417906264932449,0.8886677987800179,0.5644226482389657,2.6315789473684212,1.226,0.566,0.0,140.26227868012373,0.181,Love Twitter   like listening to songs   Tweet RT interesting  quotes     ,1
123214345,123214345,bestseotoolco,Internet,270242043.3086121,1.988888888888889,0.0003197133907892066,3.3262981177709054,0.6654275092936803,2.710027100271003,0.081,0.018,0.0,143.97141377046435,0.328, ,1
231718751,231718751,SpearPointMrktg,United States,245283396.93886495,0.9111502089289641,0.016203298101707998,1.2131338839626598,0.47675489067894133,3.802281368821293,1.577,0.121,0.0,31.85192814057251,0.736,SpearPoint Marketing offers full marketing services to businesses across the United States at    hr   digital  websitedesign  PR  branding  socialmedia  AndMore,1
17861479,17861479,rainsilverhawk,"Sandpoint, Idaho",310523634.9063051,0.5355626326963907,0.0005564793805538805,0.4824676229402144,0.3487729001036986,1.6025641025641026,0.019,0.039,0.0,97.13495620163043,0.282,Realtor  Lapidary Artist gemstones  Web Designer  Web host  Jewelry  Copyright advocate,1
390146736,390146736,SB_MiltonON,"Milton, Ontario",220380532.08389902,6.142857142857143,0.0,1.459991029867866,0.86,3.5714285714285716,0.0,0.0,0.0,102.36361815531897,0.106,Smart Betty has amazing deals          off of products and services from Milton businesses   and we give back     to Milton associations and charities ,1
10086382,10086382,IUPUI,"Indianapolis, IN",344319447.3769491,10.707393483709273,0.9580498647782273,6.355549233919052,0.9145838908215146,6.5359477124183005,0.439,1.193,0.0,190.6627357991915,0.08,Indiana s premier urban public research institution  IUPUI  Fulfilling the promise  Tweets by Rachel  Kris  Courtney and Zoe with  IUComm ,1
3165751084,3165751084,duluhacyxyc,London,109906873.14875603,0.3333333333333333,0.0,29.481075270101737,0.25,500.0,0.0,0.0,0.0,83.8758291200515,0.374,Music lover   Social media specialist   Hipster friendly coffeeaholic    Communicator  ,1
1630352731,1630352731,RandFloyd,"Huntsvegas, TX",163796164.13284612,0.2786885245901639,0.0,2.046113849944506,0.21794871794871795,2.8735632183908044,1.694,0.005,0.0,1.1750371620217017,0.086,sometimes dazed  often confused ,1
3064076521,3064076521,Zachary_Hereygs,,113276232.66043305,0.15555555555555556,0.9145219395717495,0.27992456365540624,0.1346153846153846,4.333333333333333,0.29120879120879123,1.0906593406593406,0.0,41.548296165946184,0.019230769230769232, ,1
193372339,193372339,speakers4u,Florida,253810335.42255902,0.6279452054794521,0.0,3.1154475986312358,0.38572871087176036,25.0,0.0,0.003,0.0,63.07055956067922,0.068,One of my favorite hobbies is to cruise the inter coastal waters and camp on the islands off of Cocoa Florida   I tend to be somewhat of a homebody ,1
116010130,116010130,Exportcar,Mexico,272200124.5180359,0.32662721893491126,0.0057134433819737394,2.2428439409459138,0.24620874219446923,9.25925925925926,1.998,0.002,0.0,138.07492905467566,0.0,http   t co P p eYYqsH exporttruck eu sales representative,1
2797875551,2797875551,moosenomics,UK,126734583.33401799,0.3323615160349854,0.09135312316044322,0.7062823551807401,0.24945295404814005,3.802281368821293,0.433,0.16,0.0,77.19078153191022,0.2,Crowdfunding property investment made easy through our innovative market leading software  Capital at risk ,1
569043660,569043660,Equagold,New Zealand/Australia,202950368.149019,4.852642276422764,0.5432185268028197,1.634338498742966,0.8291370029519014,1.8050541516245486,1.173,0.281,0.0,181.27120751259443,0.051,On a mission delivering gourmet food ingredients   Pure vanilla  Superior spices  Couverture Chocolate  Dutch Cocoa and more,1
3009372480,3009372480,sakshisanjay191,"Kerala, India",115919956.14319491,0.41333333333333333,0.01788820552553091,2.581118988954731,0.29245283018867924,11.235955056179776,0.662,0.068,0.0,77.9807385442079,0.267,Quality assurance engineer at Suyati Technologies,1
3083900914,3083900914,DailyMills,"Charleston, ILy",112909923.141752,0.2247191011235955,0.022956352531972687,78.6423420805299,0.1834862385321101,83.33333333333333,0.123,0.0,0.0,20.66978692744022,0.068,Charlie Wheatley takeover,1
82425278,82425278,Azulandcompany,"8349 NW 36 St, Doral, FL 33166",283358864.904263,1,0.0018294822015720211,0.6769084145816477,1.0,2.9585798816568047,0.85,0.188,0.0,114.89718904184727,0.175,Contemporary Furniture Gallery   Interior Design Solutions in Miami for private property and Hospitality Projects ,1
2971761881,2971761881,BaloyiNnamani,"Dar es Salaam, Tanzania",117988142.36327505,0.9045454545454545,0.34709928624782893,4.675588486692801,0.47494033412887826,166.66666666666666,0.872,1.832,0.0,93.03832644838445,0.02,Loyal   Friend   Brother   Son   Loves People,1
2903675308,2903675308,MarkCar35239431,,121295348.9568839,0.7333333333333333,0.0007123109067497061,1.5578239530616074,0.4230769230769231,19.23076923076923,0.913,1.494,0.0,69.85226423898516,0.037, ,1
14046314,14046314,Robert080,New York City,334818799.456903,0.7506112469437652,0.09238190940942485,0.8443396859989892,0.42877094972067037,1.949317738791423,1.4,0.264,0.0,206.22877109212942,0.335, streetphotography https   t co nbA Q gra ,1
1864506978,1864506978,HisAndHerStore0,"San Antonio, TX",159725675.91560507,38.46666666666667,0.01676875045071149,0.6442445737676576,0.9746621621621622,2.5510204081632653,0.193,0.802,0.0,57.43349810382359,0.056,HisAndHerStore has been in business for over    years  Our focus is on the items men and woman really appreciate in their every day lives ,1
616303909,616303909,bozotboy,,198435614.32241893,0.7810945273631841,0.0,30.863298510765755,0.43854748603351956,30.303030303030305,0.992,0.0,0.0,33.72233565663797,0.008,No one live forever,1
564538442,564538442,JCPJobsPlusMore,United Kingdom,203380797.71809602,8.784478935698449,2.183568974960737,12.341412897195404,0.8977973168963017,11.764705882352942,1.235,0.996,0.0,117.93942167609477,0.084,Job   career insight from the UK s biggest employers in all sectors  Managed by DWP s  Jobcentreplus  National Employer   Partnership Team,1
35950289,35950289,FPRATampaBay,Tampa Bay,298028140.0905049,0.959721146398141,0.39688064343212814,1.3840089055843534,0.48972332015810277,2.6954177897574123,0.988,1.182,0.0,97.17913058668847,0.168,Tampa Bay chapter of the Florida Public Relations Association  myFPRA  thinkFPRA  FPRATB,1
2394940873,2394940873,theOHIOmovemetn,Wisconsin USA,143826476.879452,1,0.21205553151081405,0.27393009169668897,1.0,5.972972972972973,1.1063348416289593,1.332579185520362,0.0,82.57498488336998,0.09954751131221719,We re a unique multi media marketing group  We provide services for small    musicians    charity events  TheOHIOmovement gmail com,1
349819728,349819728,Aseefar_F,Ibadan[]Lagos,226255264.97424412,0.8886118038237739,0.5785323935551316,9.296614601385928,0.4705105633802817,83.33333333333333,0.051,0.717,0.0,103.64359310041927,0.095,Here for fun      IG   aseefar f    Hopeless Romantic,1
3199919103,3199919103,raynket,,109066309.79205108,0.6729559748427673,4.033773590018942,3.8531568621076464,0.40225563909774437,6.451612903225806,0.096,1.083,0.0,83.37604803693503,0.016,man I m here for a good time not a long time if you re pickin up what I m puttin down,1
264121073,264121073,BJOGTweets,,239069580.292058,132.9512195121951,0.004336812733487043,1.2782755531953058,0.9925345957756737,2.044989775051125,0.388,0.183,0.0,198.01962309512618,0.027,Leading international OBGYN journal  Reporting the best research in women s health from around the world since       Supports  BlueJC  Leads  CoreOutcomes,1
3282398730,3282398730,FurryInternet,,101774868.65967607,1,0.0,0.5501083001857268,1.0,49.84615384615385,0.0,0.0,0.0,4.554351288870515,0.14969135802469136, ,1
1413000943,1413000943,ICABismarck,"Bismarck, ND",170892122.46006107,1.0716723549488054,0.006066985330130175,0.9970079225847255,0.5172981878088962,1.669449081803005,0.156,0.055,0.0,109.7402740345758,0.235,Investment Centers of America is a full service independent broker dealer based in Bismarck  ND  with over     financial representatives located across the U S ,1
2880393984,2880393984,manojvellingir1,"Coimbatore, India",124433636.008739,1.2155172413793103,24.83745150533852,2.796131425232681,0.5486381322957199,5.319148936170213,1.468,1.302,0.0,79.39243378652559,0.022, ,1
455567062,455567062,Dawnmignon,,213162830.55116796,1.9822222222222223,1.8040968915905253,2.0485072321048112,0.6646795827123696,8.064516129032258,0.925,2.007,0.0,88.60525460199514,0.069,Alternately living with recovering from complications of CVID  Former NHS clinician leader  Committed to collaboration for improvement https   t co Mu He p u ,1
3422980817,3422980817,mysterio31619,,99327043.4600079,1,0.0,1.954561348422366,1.0,3.4482758620689653,0.997,0.0,0.0,75.3480361374761,0.0, ,1
3301224100,3301224100,nonvos,,106138078.23550296,3.7254901960784315,0.0,11.257275615532423,0.7883817427385892,47.61904761904762,5.423,0.0,0.0,33.103166150923286,0.014, ,1
2363099551,2363099551,DTCDentalCare,"Worcester, MA",145472414.4010129,6.8,0.0,1.5964758745241732,0.8717948717948718,2.6315789473684212,0.455,0.0,0.0,169.25207661526673,0.104,Offering Very Affordable Dental Excellence in Family and Cosmetic Dentistry ,1
16724972,16724972,SpecsHoward,"Southfield, MI",314995561.0259731,1.0877261998426435,0.4171944505248573,1.5475418079298127,0.5210099868098738,1.2610340479192939,0.336,0.262,0.0,176.65071312217677,0.207,We train you in Digital Media Arts  Graphic Design  and Broadcast Media Arts ,1
881182314,881182314,bal_gill83,,188661678.296252,7.625,0.4007173087970027,0.36957584937049276,0.8840579710144928,5.324137931034483,0.4844559585492228,1.7150259067357514,0.0,76.42338651799822,0.04145077720207254, ,1
3244584983,3244584983,fagujywidyj,,107675400.06961203,1,5.847174002538801,5.9161814080854365,1.0,125.0,0.784,1.066,0.0,274.2369103562143,0.135, ,1
463193055,463193055,tickleta,"Johannesburg, South Africa",212429305.17345905,0.5498247371056585,4.203487834556852,3.4518627239365265,0.3547657512116317,5.9880239520958085,0.349,0.714,0.0,183.27647624771237,0.18,I am friendly outspoken  loves ppl   life itself  have a straight  talk   unapologetic for tht  DatDiva Durbanite to the core,1
386582662,386582662,gggafae,,220922532.20569396,2.0699588477366255,1.7970462136037733,48.062284521136476,0.6742627345844504,3.1847133757961785,0.358,0.57,0.0,37.24525513758601,0.057,  vip    gafaepnc   ygfam ,1
3299614305,3299614305,iDgitalHeroGame,New York,106253659.0329411,0.025806451612903226,0.5147229798744574,0.5789617088003375,0.025157232704402517,12.052631578947368,1.0655021834061136,1.5953420669577876,0.0,30.393207509158852,0.10480349344978165,Game Studio run  by  UberArcade   Making games  Rock for iOS and Playstaton Vita,1
250231768,250231768,WCMurfreesboro,"Murfreesboro, Tennessee",241558463.38274693,0.9411764705882353,0.0,2.920078187789881,0.48484848484848486,3.3557046979865772,0.061,0.715,0.0,191.53750888745867,0.147,The Boro Eat Beeps delivers Instant Messages about Food   Drink specials in the Murfreesboro TN area ,1
422028183,422028183,edibreakingnews,"Edinburgh, UK",216587507.65040898,10.88888888888889,0.0,11.836206195870869,0.9158878504672897,3.401360544217687,0.381,0.192,0.0,106.32506046851621,0.088,Curating the best media feeds in Edinburgh   Part of the     city The Breaking News Network  the largest community news network supporting the social good,1
472588972,472588972,kindeyeweb,,211544858.4697001,1.2513312034078807,0.6685901090820329,2.937385500621857,0.5558183538315988,5.9171597633136095,0.545,1.034,0.0,110.31210502441533,0.136,Discover safe personal care products  ethical brands and  local stores  Helping the  conscious  consumer   retailer make  sustainable choices ,1
4601655193,4601655193,hostedvoipserve,,88405088.93155599,0.03614457831325301,0.0,0.4124287463612901,0.03488372093023256,70.33333333333333,0.0,0.002369668246445498,0.0,45.925403721960265,0.3293838862559242, ,1
219874207,219874207,tmj_ksk_sales,"Kansas City, KS",248176955.16802812,1.4878048780487805,0.0,0.09852324920114088,0.5980392156862745,1.8888888888888888,3.202205882352941,0.7647058823529411,0.0,49.03808128533399,0.15808823529411764,Follow this account for geo targeted Sales job tweets in Kansas City  KS  Need help  Tweet us at  CareerArc ,1
4383007034,4383007034,Ancooed22,,90248240.61616492,1.8103448275862069,0.0009573593835193765,1.4188066063757159,0.6441717791411042,90.9090909090909,3.15,0.926,0.0,91.16173515677085,0.014, ,1
2391701899,2391701899,DiJaKno,"New York, New York ",143999109.42870688,0.8125,0.0006000037107366705,8.710253868764244,0.4482758620689655,4.9504950495049505,3.952,0.003,0.0,20.69189506130399,0.062,Di jaKno LIFE is Crazi  Learn  Laugh  Invent  Read  Write  Discuss  Trends  Di jaKno da Imaginable  http   t co  M  uuZwkY,1
1477753758,1477753758,JenElmhorst,Central Wisconsin,168731559.76538205,1.0384615384615385,0.004096447641218396,0.5683821102190524,0.5094339622641509,3.1645569620253164,3.47,0.0,0.0,102.78031992454663,0.075,Thanks for viewing my Twitter account   I am a licensed Realtor in the State of Wisconsin   Contact me for all your property needs ,1
2559048510,2559048510,McmillenMelton,,136517986.92789602,1.0,0.0,1.521452261889144,0.5,2.9069767441860463,0.0,0.0,0.0,181.55012444502128,0.206, ,1
2893011943,2893011943,popiacruncheese,"Seremban, Negeri Sembilan",123545709.38016891,0.21359223300970873,0.10350177326394916,1.4336394269668633,0.176,3.5335689045936394,0.234,0.041,0.0,22.66893836828948,0.057,Nikmati kerangupan berkeju Popia Cruncheese Limpahan keju yang mengasyikkan   ,1
527681453,527681453,anhnq1985,,206916887.07799911,0.2037735849056604,0.0,0.47142406488663896,0.16927899686520376,1.124859392575928,0.001,0.86,0.0,33.72233565663797,0.962,Lazy guy want to making money online,1
35134309,35134309,ClemsonSports,,298297162.9618521,19.295907660020987,2.913239909395766,28.8505754280358,0.9507289835590942,21.27659574468085,0.537,0.118,0.0,204.5985289607172,0.039,https   t co QKdDFrnTRR the home for Clemson Tiger fans both online and on air  Listen from     PM on  iHeartRadio  Syndicated in Columbia   Myrtle Beach ,1
3343397847,3343397847,MutinyBB,,103820327.34261703,0.12154696132596685,0.0,0.9919907077554002,0.10837438423645321,3.0120481927710845,0.999,1.115,0.0,45.95550496906768,0.146, ,1
505833082,505833082,FBP_newsroom,UK,208577126.1843431,0.7091954022988506,0.7721345237907935,1.2866147161449595,0.4149293880295898,6.7114093959731544,0.669,0.829,0.0,88.50854263301215,0.138,The latest news and hot topics from Britain s family run businesses  Plus features from Generation Magazine the only magazine devoted to UK family firms ,1
3291174194,3291174194,Peterha38502072,,101154770.13308096,1,0.0,1.1787086248442493,1.0,4.566210045662101,1.0,0.0,0.0,187.9902844883169,0.0, ,1
3315537879,3315537879,ffsthirlwall,,105054516.627419,1,0.009046731454399437,0.4350655399433911,1.0,5.423529411764706,0.9934924078091106,1.0108459869848156,0.0,79.24585673589087,0.02386117136659436, ,1
1908756390,1908756390,thewolf1019,"Springfield, IL",158710170.77878094,1.278048780487805,0.0511725238536876,0.9064069384722324,0.5610278372591007,4.651162790697675,0.082,0.232,0.0,63.63836704549378,0.12,The Wolf is on the prowl bringing you fresh country music ,1
3166053603,3166053603,RedneckUpdate,,109907842.38329601,13.0,0.0,99.13594302034961,0.9285714285714286,90.9090909090909,0.097,0.0,0.0,236.57232545490086,0.047, ,1
593481765,593481765,AmyLeeshare,,200661539.03677106,0.8274877184965155,0.0,3.7563431618147574,0.45280070017504376,3.6496350364963503,0.004,0.0,0.0,201.65727288636464,0.052,It is all about Amy Lee ,1
1383114716,1383114716,jcramerjr_jr,,171912594.1498611,0.5833333333333334,0.0005025809797546459,2.7501231212174226,0.3684210526315789,3.7313432835820897,2.997,0.003,0.0,9.435932601792427,0.586, ,1
3281254940,3281254940,SomaMetal,San Francisco & Los Angeles,101911419.7000699,0.96,0.0,79.1018241500807,0.4897959183673469,250.0,0.0,0.0,0.0,263.6206542242329,0.093,SomaFM s Metal Detector  From black to doom  prog to sludge  thrash to post  stoner to crossover  punk to industrial  The metal will be detected ,1
969397086,969397086,BarcelonaWatch,Newcastle,185110245.02917194,1.6434729064039408,0.0,14.842614462354648,0.6217097600745399,9.803921568627452,0.0,0.0,0.0,164.61088873397054,0.005,Follow us to get the latest news about Barcelona,1
956123437,956123437,ShimaBakhsh,إسطنبول. تركيا,185662369.07808208,0.47556489753021547,0.4560536441522535,11.542810805665813,0.3222934472934473,8.928571428571429,0.732,0.777,0.0,237.554423010615,0.231,                                                             ,1
868796322,868796322,DougMonroe88,,189203247.43815303,1.8,0.0,3.020751534335183,0.6428571428571429,10.75268817204301,0.003,0.004,0.0,147.52333972139328,0.527, ,1
580001344,580001344,StrongarmFilms,,201928414.3878429,4.25,0.0,1.990899602805991,0.8095238095238095,3.676470588235294,1.02,1.518,0.0,103.60648389077282,0.047,Always looking for skilled videographers   photographers to join the movement  Email  StrongarmFilms    gmail com,1
116993598,116993598,oyequicke,Colima,271945762.42678,1.1784140969162995,5.32164938730991,5.366128844875485,0.5409504550050556,3.937007874015748,0.014,0.443,0.0,205.6274403027926,0.093,Aveces se me sale el alter ego  Publicista RP  Cr tico m s que nada  quickepinto en to  la  ,1
360596538,360596538,LeemZilla,,224835488.2322371,0.5927152317880795,0.18330202373315047,0.3865866580200197,0.37214137214137216,5.12565445026178,0.3105209397344229,1.2768130745658837,0.0,48.40683794259081,0.09703779366700716, ,1
